Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2
47.747749,138,33.12,112077,79,79,174.68,6589.19,1,0
47.687691,138.6,33.2,111890,79,79,175.44,6609.51,1,0
47.747749,138.2,33.2,112087,79,79,174.94,6598.74,1,0
47.687691,137.8,33.25,111836,79,79,174.43,6571.36,1,0
47.747749,137.6,33.33,112136,79,79,174.18,6570.09,1,0
47.687691,138.4,33.36,111650,79,79,175.19,6599.98,1,0
47.777779,136.8,33.39,112057,79,79,173.16,6536,1,0
47.657658,137,33.41,111786,79,79,173.42,6529.1,1,0
47.687691,135.8,33.5,112092,79,79,171.9,6475.99,1,0
47.71772,137,33.52,111629,79,79,173.42,6537.33,1,0
47.71772,137.8,33.55,112335,79,79,174.43,6575.5,1,0
47.687691,138.4,33.61,112001,79,79,175.19,6599.98,1,0
47.71772,137.6,33.66,112310,79,79,174.18,6565.96,1,0
47.71772,134.8,33.72,111549,79,79,170.63,6432.35,1,0
47.71772,135.6,33.74,112860,79,79,171.65,6470.52,1,0
47.71772,138,33.8,111709,79,79,174.68,6585.05,1,0
47.687691,137.8,33.85,112091,79,79,174.43,6571.36,1,0
47.71772,136.4,33.91,112150,79,79,172.66,6508.7,1,0
47.71772,135.6,33.96,112073,79,79,171.65,6470.52,1,0
47.71772,135.4,33.99,112300,79,79,171.39,6460.98,1,0
47.687691,135,34.04,112610,79,79,170.89,6437.84,1,0
47.687691,138.4,34.13,111965,79,79,175.19,6599.98,1,0
47.687691,136.8,34.13,111940,79,79,173.16,6523.68,1,0
47.71772,134,34.18,111813,79,79,169.62,6394.17,1,0
47.71772,134.4,34.21,111665,79,79,170.13,6413.26,1,0
47.71772,139,34.26,111344,79,79,175.95,6632.76,1,0
47.71772,137.8,34.35,112397,79,79,174.43,6575.5,1,0
47.657658,135.2,34.35,111795,79,79,171.14,6443.32,1,0
47.687691,136,34.4,112377,79,79,172.15,6485.53,1,0
47.687691,136.8,34.48,111630,79,79,173.16,6523.68,1,0
47.687691,139.6,34.48,111834,79,79,176.71,6657.2,1,0
47.687691,134.8,34.54,111625,79,79,170.63,6428.3,1,0
47.657658,137.6,34.6,112425,79,79,174.18,6557.69,1,0
47.657658,135.2,34.65,111905,79,79,171.14,6443.32,1,0
47.657658,135.4,34.68,111526,79,79,171.39,6452.85,1,0
47.657658,140.4,34.71,112043,79,79,177.72,6691.14,1,0
47.627628,138.2,34.79,111657,79,79,174.94,6582.14,1,0
47.71772,136.6,34.84,112081,79,79,172.91,6518.24,1,0
47.657658,136.6,34.87,112654,79,79,172.91,6510.04,1,0
47.627628,137.8,34.93,112175,79,79,174.43,6563.09,1,0
47.657658,138.6,34.93,111904,79,79,175.44,6605.35,1,0
47.71772,136.6,34.98,112003,79,79,172.91,6518.24,1,0
47.597599,136.4,35.04,111491,79,79,172.66,6492.31,1,0
47.687691,137.6,35.07,111647,79,79,174.18,6561.83,1,0
47.657658,136.8,35.15,112309,79,79,173.16,6519.57,1,0
47.747749,137.4,35.21,112137,79,79,173.92,6560.54,1,0
47.657658,136.8,35.26,111545,79,79,173.16,6519.57,1,0
47.657658,134.8,35.26,111738,79,79,170.63,6424.25,1,0
47.56757,137.8,35.32,112063,79,79,174.43,6554.81,1,0
47.687691,138.4,35.35,111924,79,79,175.19,6599.98,1,0
47.657658,135.6,35.43,111726,79,79,171.65,6462.38,1,0
47.687691,135,35.49,112334,79,79,170.89,6437.84,1,0
47.627628,137,35.49,111626,79,79,173.42,6524.99,1,0
47.687691,133.8,35.54,111631,79,79,169.37,6380.61,1,0
47.597599,136.6,35.54,111424,79,79,172.91,6501.83,1,0
47.747749,137.2,35.63,111576,79,79,173.67,6550.99,1,0
47.597599,137.8,35.68,111816,79,79,174.43,6558.95,1,0
47.687691,134.4,35.71,111842,79,79,170.13,6409.23,1,0
47.56757,137.6,35.77,111414,79,79,174.18,6545.3,1,0
47.657658,134.8,35.77,112035,79,79,170.63,6424.25,1,0
47.597599,134.4,35.85,111798,79,79,170.13,6397.12,1,0
47.747749,135.6,35.88,112331,79,79,171.65,6474.59,1,0
47.627628,138.8,35.93,111396,79,79,175.7,6610.71,1,0
47.657658,136.8,35.99,111821,79,79,173.16,6519.57,1,0
47.53754,137,36.02,111725,79,79,173.42,6512.64,1,0
47.71772,135.8,36.13,112427,79,79,171.9,6480.07,1,0
47.597599,136.6,36.16,111832,79,79,172.91,6501.83,1,0
47.71772,137,36.16,111997,79,79,173.42,6537.33,1,0
47.597599,135.2,36.19,112520,79,79,171.14,6435.2,1,0
47.71772,133.8,36.27,112003,79,79,169.37,6384.63,1,0
47.687691,135,36.33,112383,79,79,170.89,6437.84,1,0
47.687691,140.4,36.36,112086,79,79,177.72,6695.35,1,0
47.53754,137.4,36.41,111814,79,79,173.92,6531.66,1,0
47.687691,134.6,36.44,112483,79,79,170.38,6418.76,1,0
47.56757,137.6,36.47,111648,79,79,174.18,6545.3,1,0
47.71772,137.6,36.53,112190,79,79,174.18,6565.96,1,0
47.56757,137,36.58,111682,79,79,173.42,6516.76,1,0
47.687691,134.6,36.64,112269,79,79,170.38,6418.76,1,0
47.53754,137,36.67,111931,79,79,173.42,6512.64,1,0
47.687691,138,36.73,111797,79,79,174.68,6580.9,1,0
47.53754,137.6,36.73,112152,79,79,174.18,6541.17,1,0
47.657658,137,36.78,112020,79,79,173.42,6529.1,1,0
47.597599,138.2,36.87,111930,79,79,174.94,6577.99,1,0
47.687691,136.8,36.87,112299,79,79,173.16,6523.68,1,0
47.56757,137.2,36.9,111685,79,79,173.67,6526.27,1,0
47.687691,135,36.93,112053,79,79,170.89,6437.84,1,0
47.507507,136.6,37.01,111634,79,79,172.91,6489.53,1,0
47.657658,138.4,37.07,112179,79,79,175.19,6595.82,1,0
47.53754,137.2,37.1,111622,79,79,173.67,6522.15,1,0
47.657658,134.2,37.1,112054,79,79,169.87,6395.66,1,0
47.56757,137.4,37.13,111863,79,79,173.92,6535.78,1,0
47.657658,138.6,37.16,111922,79,79,175.44,6605.35,1,0
47.53754,134.4,37.27,111777,79,79,170.13,6389.05,1,0
47.597599,136.4,37.3,111940,79,79,172.66,6492.31,1,0
47.53754,136.4,37.36,111938,79,79,172.66,6484.12,1,0
47.627628,135.8,37.38,111479,79,79,171.9,6467.83,1,0
47.53754,136,37.44,111522,79,79,172.15,6465.11,1,0
47.597599,136.6,37.47,111721,79,79,172.91,6501.83,1,0
47.53754,138.2,37.53,111911,79,79,174.94,6569.69,1,0
47.597599,134.6,37.56,111650,79,79,170.38,6406.64,1,0
47.53754,132.8,37.56,111613,79,79,168.1,6312.99,1,0
47.627628,137.2,37.61,111422,79,79,173.67,6534.51,1,0
47.56757,137.8,37.67,111559,79,79,174.43,6554.81,1,0
47.56757,136.6,37.7,111805,79,79,172.91,6497.73,1,0
47.477478,137.2,37.76,111880,79,79,173.67,6513.91,1,0
47.53754,137,37.79,111864,79,79,173.42,6512.64,1,0
47.56757,136.6,37.85,111542,79,79,172.91,6497.73,1,0
47.53754,136.8,37.9,111589,79,79,173.16,6503.14,1,0
47.53754,135.2,37.93,111398,79,79,171.14,6427.08,1,0
47.53754,137.4,37.96,111517,79,79,173.92,6531.66,1,0
47.53754,138.8,38.02,111428,79,79,175.7,6598.21,1,0
47.53754,138.4,38.08,111586,79,79,175.19,6579.2,1,0
47.53754,136.6,38.08,112026,79,79,172.91,6493.63,1,0
47.597599,134,38.14,112150,79,79,169.62,6378.08,1,0
47.56757,138.2,38.17,111619,79,79,174.94,6573.84,1,0
47.597599,134,38.22,111809,79,79,169.62,6378.08,1,0
47.53754,137,38.22,111598,79,79,173.42,6512.64,1,0
47.53754,136,38.28,111833,79,79,172.15,6465.11,1,0
47.56757,137.2,38.34,111950,79,79,173.67,6526.27,1,0
47.507507,138.4,38.4,111833,79,79,175.19,6575.04,1,0
47.56757,136.6,38.46,112147,79,79,172.91,6497.73,1,0
47.56757,134.8,38.49,111778,79,79,170.63,6412.11,1,0
47.56757,136.6,38.51,111473,79,79,172.91,6497.73,1,0
47.53754,135.2,38.57,112401,79,79,171.14,6427.08,1,0
47.507507,139.2,38.57,111421,79,79,176.2,6613.04,1,0
47.507507,135.6,38.63,112083,79,79,171.65,6442.02,1,0
47.597599,136.8,38.72,112066,79,79,173.16,6511.35,1,0
47.477478,135,38.75,111598,79,79,170.89,6409.46,1,0
47.657658,135.4,38.78,111968,79,79,171.39,6452.85,1,0
47.477478,133.4,38.81,111528,79,79,168.86,6333.5,1,0
47.627628,135.2,38.87,111767,79,79,171.14,6439.26,1,0
47.447449,138.8,38.9,111682,79,79,175.7,6585.71,1,0
47.56757,137.8,38.95,112168,79,79,174.43,6554.81,1,0
47.507507,135,38.98,111656,79,79,170.89,6413.51,1,0
47.56757,136.4,38.98,112138,79,79,172.66,6488.22,1,0
47.447449,137.4,39.07,111781,79,79,173.92,6519.28,1,0
47.56757,138.6,39.07,111234,79,79,175.44,6592.87,1,0
47.477478,136.4,39.13,111958,79,79,172.66,6475.93,1,0
47.56757,135.4,39.16,111651,79,79,171.39,6440.65,1,0
47.447449,138.8,39.25,111521,79,79,175.7,6585.71,1,0
47.507507,135.4,39.25,111498,79,79,171.39,6432.52,1,0
47.477478,137.6,39.31,111596,79,79,174.18,6532.9,1,0
47.56757,135.2,39.37,111539,79,79,171.14,6431.14,1,0
47.447449,136.4,39.4,111749,79,79,172.66,6471.83,1,0
47.53754,135.8,39.4,111661,79,79,171.9,6455.6,1,0
47.507507,135.6,39.46,111728,79,79,171.65,6442.02,1,0
47.477478,134.6,39.49,111445,79,79,170.38,6390.47,1,0
47.477478,136,39.55,111429,79,79,172.15,6456.94,1,0
47.507507,134.4,39.61,111522,79,79,170.13,6385.01,1,0
47.477478,134.2,39.64,111593,79,79,169.87,6371.48,1,0
47.56757,134.2,39.64,111573,79,79,169.87,6383.57,1,0
47.477478,135.4,39.72,111145,79,79,171.39,6428.45,1,0
47.447449,136.6,39.75,111452,79,79,172.91,6481.32,1,0
47.447449,133.8,39.78,111349,79,79,169.37,6348.47,1,0
47.507507,134.4,39.84,111548,79,79,170.13,6385.01,1,0
47.507507,136.8,39.87,111886,79,79,173.16,6499.03,1,0
47.447449,139.2,39.9,111276,79,79,176.2,6604.68,1,0
47.53754,137.2,39.93,112254,79,79,173.67,6522.15,1,0
47.477478,139,39.96,111590,79,79,175.95,6599.37,1,0
47.597599,135.8,40.02,111691,79,79,171.9,6463.75,1,0
47.477478,139,40.02,111396,79,79,175.95,6599.37,1,0
47.56757,138.6,40.11,111975,79,79,175.44,6592.87,1,0
47.417419,137.8,40.14,111828,79,79,174.43,6534.12,1,0
47.53754,136.4,40.2,111960,79,79,172.66,6484.12,1,0
47.417419,136.4,40.23,111868,79,79,172.66,6467.74,1,0
47.507507,137.2,40.2,111777,79,79,173.67,6518.03,1,0
47.417419,138.2,40.29,111810,79,79,174.94,6553.09,1,0
47.53754,140,40.35,112111,79,79,177.22,6655.26,1,0
47.417419,138.8,40.38,111410,79,79,175.7,6581.54,1,0
47.477478,137.6,40.41,111358,79,79,174.18,6532.9,1,0
47.447449,137.6,40.5,111286,79,79,174.18,6528.77,1,0
47.447449,139,40.5,111067,79,79,175.95,6595.2,1,0
47.447449,138,40.53,111398,79,79,174.68,6547.75,1,0
47.447449,139,40.62,111498,79,79,175.95,6595.2,1,0
47.417419,138,40.65,111551,79,79,174.68,6543.6,1,0
47.417419,133.2,40.65,111435,79,79,168.61,6316,1,0
47.417419,134,40.71,111244,79,79,169.62,6353.93,1,0
47.447449,137,40.74,112103,79,79,173.42,6500.3,1,0
47.447449,137.4,40.78,111331,79,79,173.92,6519.28,1,0
47.447449,134,40.84,111956,79,79,169.62,6357.96,1,0
47.417419,138.4,40.84,111409,79,79,175.19,6562.57,1,0
47.417419,139.2,40.87,111647,79,79,176.2,6600.5,1,0
47.447449,136.8,40.93,111774,79,79,173.16,6490.81,1,0
47.477478,135.2,40.93,112293,79,79,171.14,6418.96,1,0
47.507507,137,41.02,111865,79,79,173.42,6508.53,1,0
47.38739,136.6,41.11,111714,79,79,172.91,6473.12,1,0
47.477478,137,41.08,111863,79,79,173.42,6504.41,1,0
47.447449,136.4,41.14,111364,79,79,172.66,6471.83,1,0
47.507507,132.8,41.17,111477,79,79,168.1,6309,1,0
47.38739,135,41.23,111712,79,79,170.89,6397.3,1,0
47.507507,136.6,41.26,111656,79,79,172.91,6489.53,1,0
47.357357,138.2,41.26,111706,79,79,174.94,6544.79,1,0
47.507507,134.6,41.29,111488,79,79,170.38,6394.51,1,0
47.417419,134.4,41.35,111545,79,79,170.13,6372.9,1,0
47.507507,133.8,41.38,111685,79,79,169.37,6356.5,1,0
47.447449,134.6,41.41,111513,79,79,170.38,6386.43,1,0
47.477478,134.4,41.48,111552,79,79,170.13,6380.97,1,0
47.38739,135.8,41.54,111480,79,79,171.9,6435.21,1,0
47.447449,137.8,41.54,111113,79,79,174.43,6538.26,1,0
47.417419,137.8,41.63,111555,79,79,174.43,6534.12,1,0
47.507507,139.2,41.69,111708,79,79,176.2,6613.04,1,0
47.417419,137.8,41.69,111580,79,79,174.43,6534.12,1,0
47.417419,138.8,41.75,111626,79,79,175.7,6581.54,1,0
47.417419,138.4,41.75,111711,79,79,175.19,6562.57,1,0
47.447449,141.8,41.75,111713,79,79,179.49,6728.05,1,0
47.38739,138.4,41.84,111497,79,79,175.19,6558.41,1,0
47.417419,140.8,41.88,111827,79,79,178.23,6676.37,1,0
47.38739,139.2,41.94,111747,79,79,176.2,6596.32,1,0
47.447449,137.6,41.94,111646,79,79,174.18,6528.77,1,0
47.447449,136.8,41.97,111658,79,79,173.16,6490.81,1,0
47.447449,137,42,111554,79,79,173.42,6500.3,1,0
47.417419,136,42.03,111730,79,79,172.15,6448.77,1,0
47.38739,135.4,42.09,111580,79,79,171.39,6416.25,1,0
47.477478,134.6,42.09,111611,79,79,170.38,6390.47,1,0
47.357357,136.6,42.18,111739,79,79,172.91,6469.01,1,0
47.477478,135.8,42.18,111962,79,79,171.9,6447.44,1,0
47.357357,135.4,42.22,111172,79,79,171.39,6412.19,1,0
47.507507,133.8,42.28,112412,79,79,169.37,6356.5,1,0
47.357357,133.6,42.37,111599,79,79,169.11,6326.94,1,0
47.417419,136.8,42.4,111135,79,79,173.16,6486.7,1,0
47.357357,137.6,42.4,111220,79,79,174.18,6516.37,1,0
47.417419,140.8,42.43,111374,79,79,178.23,6676.37,1,0
47.38739,140,42.46,111454,79,79,177.22,6634.23,1,0
47.417419,139.6,42.53,111336,79,79,176.71,6619.47,1,0
47.38739,137,42.53,111580,79,79,173.42,6492.07,1,0
47.38739,138.2,42.62,111368,79,79,174.94,6548.94,1,0
47.38739,137.4,42.65,111524,79,79,173.92,6511.03,1,0
47.447449,137.8,42.68,111395,79,79,174.43,6538.26,1,0
47.357357,140.8,42.71,111231,79,79,178.23,6667.92,1,0
47.38739,139.2,42.75,111625,79,79,176.2,6596.32,1,0
47.417419,138.4,42.78,111499,79,79,175.19,6562.57,1,0
47.38739,136.6,42.78,111463,79,79,172.91,6473.12,1,0
47.447449,135.6,42.84,111566,79,79,171.65,6433.87,1,0
47.38739,137.4,42.84,111835,79,79,173.92,6511.03,1,0
47.417419,136,42.87,111274,79,79,172.15,6448.77,1,0
47.38739,138,42.93,111619,79,79,174.68,6539.46,1,0
47.477478,138.8,42.96,111435,79,79,175.7,6589.87,1,0
47.357357,142,43,111744,79,79,179.75,6724.74,1,0
47.417419,136.6,43.03,111691,79,79,172.91,6477.22,1,0
47.357357,135.6,43.09,111618,79,79,171.65,6421.66,1,0
47.507507,136,43.12,111763,79,79,172.15,6461.02,1,0
47.327328,141.4,43.12,111273,79,79,178.99,6692.08,1,0
47.477478,136.6,43.19,111758,79,79,172.91,6485.42,1,0
47.327328,138,43.22,111466,79,79,174.68,6531.17,1,0
47.447449,134,43.28,111636,79,79,169.62,6357.96,1,0
47.327328,136.4,43.28,111173,79,79,172.66,6455.45,1,0
47.447449,137.6,43.31,111924,79,79,174.18,6528.77,1,0
47.357357,139,43.34,111319,79,79,175.95,6582.67,1,0
47.477478,136,43.41,111287,79,79,172.15,6456.94,1,0
47.327328,139.2,43.44,111421,79,79,176.2,6587.96,1,0
47.417419,140.6,43.47,111630,79,79,177.97,6666.89,1,0
47.38739,135.2,43.5,111914,79,79,171.14,6406.78,1,0
47.417419,137,43.5,111483,79,79,173.42,6496.19,1,0
47.38739,135.4,43.56,111752,79,79,171.39,6416.25,1,0
47.447449,138.2,43.63,111643,79,79,174.94,6557.24,1,0
47.327328,136.6,43.63,111185,79,79,172.91,6464.91,1,0
47.357357,137.4,43.66,111631,79,79,173.92,6506.9,1,0
47.357357,137.6,43.72,111208,79,79,174.18,6516.37,1,0
47.417419,138.4,43.79,111461,79,79,175.19,6562.57,1,0
47.357357,140.4,43.82,111018,79,79,177.72,6648.97,1,0
47.38739,138,43.85,111806,79,79,174.68,6539.46,1,0
47.357357,136.4,43.88,111268,79,79,172.66,6459.54,1,0
47.357357,136.4,43.92,111669,79,79,172.66,6459.54,1,0
47.357357,136.6,43.95,111365,79,79,172.91,6469.01,1,0
47.327328,136.2,43.98,111909,79,79,172.41,6445.98,1,0
47.38739,137.6,43.98,111842,79,79,174.18,6520.5,1,0
47.357357,137.4,44.04,111269,79,79,173.92,6506.9,1,0
47.447449,132.2,44.04,111672,79,79,167.34,6272.55,1,0
47.267269,137.6,44.11,111467,79,79,174.18,6503.98,1,0
47.417419,137.6,44.17,111773,79,79,174.18,6524.64,1,0
47.357357,133.4,44.17,111820,79,79,168.86,6317.47,1,0
47.417419,136.4,44.24,112163,79,79,172.66,6467.74,1,0
47.327328,138.2,44.24,111443,79,79,174.94,6540.64,1,0
47.447449,139.4,44.3,111643,79,79,176.46,6614.17,1,0
47.357357,137.4,44.33,111392,79,79,173.92,6506.9,1,0
47.417419,135.8,44.4,111349,79,79,171.9,6439.29,1,0
47.357357,134.6,44.43,111706,79,79,170.38,6374.3,1,0
47.38739,135,44.43,111402,79,79,170.89,6397.3,1,0
47.327328,135,44.53,111478,79,79,170.89,6389.19,1,0
47.38739,134.6,44.53,111484,79,79,170.38,6378.34,1,0
47.357357,136.8,44.59,111632,79,79,173.16,6478.49,1,0
47.38739,132.8,44.59,111129,79,79,168.1,6293.05,1,0
47.357357,137,44.59,111687,79,79,173.42,6487.96,1,0
47.357357,135,44.65,111337,79,79,170.89,6393.24,1,0
47.327328,136.8,44.69,111039,79,79,173.16,6474.38,1,0
47.38739,137,44.69,112036,79,79,173.42,6492.07,1,0
47.38739,136.2,44.75,111645,79,79,172.41,6454.16,1,0
47.357357,137.4,44.82,111702,79,79,173.92,6506.9,1,0
47.357357,135.6,44.82,111005,79,79,171.65,6421.66,1,0
47.327328,139.6,44.88,111415,79,79,176.71,6606.89,1,0
47.357357,136.2,44.91,111449,79,79,172.41,6450.07,1,0
47.327328,133.8,44.95,111728,79,79,169.37,6332.4,1,0
47.477478,131.6,44.95,111660,79,79,166.58,6248.04,1,0
47.327328,137.8,44.98,111814,79,79,174.43,6521.71,1,0
47.447449,136.6,45.01,111685,79,79,172.91,6481.32,1,0
47.357357,138,45.04,111355,79,79,174.68,6535.32,1,0
47.417419,136.4,45.08,111573,79,79,172.66,6467.74,1,0
47.267269,136.8,45.11,111507,79,79,173.16,6466.16,1,0
47.447449,133.6,45.14,111595,79,79,169.11,6338.98,1,0
47.327328,137.2,45.21,111355,79,79,173.67,6493.31,1,0
47.38739,138,45.24,111178,79,79,174.68,6539.46,1,0
47.267269,135.2,45.24,111549,79,79,171.14,6390.53,1,0
47.38739,135,45.24,111023,79,79,170.89,6397.3,1,0
47.327328,133.2,45.31,111392,79,79,168.61,6304,1,0
47.357357,136.4,45.34,111728,79,79,172.66,6459.54,1,0
47.327328,136.8,45.4,111623,79,79,173.16,6474.38,1,0
47.417419,137.4,45.4,111768,79,79,173.92,6515.15,1,0
47.327328,134.4,45.44,112160,79,79,170.13,6360.79,1,0
47.327328,136.2,45.54,111405,79,79,172.41,6445.98,1,0
47.297298,137.2,45.54,111507,79,79,173.67,6489.19,1,0
47.327328,137.2,45.57,110888,79,79,173.67,6493.31,1,0
47.327328,137.6,45.6,111233,79,79,174.18,6512.24,1,0
47.297298,141.8,45.63,111650,79,79,179.49,6706.76,1,0
47.297298,137.6,45.63,111597,79,79,174.18,6508.11,1,0
47.327328,137,45.67,112198,79,79,173.42,6483.84,1,0
47.327328,136.8,45.73,111710,79,79,173.16,6474.38,1,0
47.357357,137.4,45.73,111656,79,79,173.92,6506.9,1,0
47.357357,135.2,45.8,111574,79,79,171.14,6402.71,1,0
47.297298,136.2,45.8,111500,79,79,172.41,6441.89,1,0
47.38739,136.2,45.87,111918,79,79,172.41,6454.16,1,0
47.267269,137.4,45.9,111451,79,79,173.92,6494.52,1,0
47.38739,137.4,45.9,111223,79,79,173.92,6511.03,1,0
47.297298,139.6,45.97,111577,79,79,176.71,6602.7,1,0
47.38739,136.6,46,111379,79,79,172.91,6473.12,1,0
47.267269,135.6,46.03,111564,79,79,171.65,6409.44,1,0
47.38739,135.2,46.06,111758,79,79,171.14,6406.78,1,0
47.327328,138.2,46.1,111371,79,79,174.94,6540.64,1,0
47.327328,136.8,46.16,111601,79,79,173.16,6474.38,1,0
47.267269,135.2,46.16,111294,79,79,171.14,6390.53,1,0
47.327328,132.8,46.2,111618,79,79,168.1,6285.07,1,0
47.267269,134.4,46.23,111580,79,79,170.13,6352.72,1,0
47.327328,137.6,46.23,111373,79,79,174.18,6512.24,1,0
47.267269,139.4,46.26,111388,79,79,176.46,6589.06,1,0
47.357357,137.2,46.3,111772,79,79,173.67,6497.43,1,0
47.267269,136.6,46.33,111856,79,79,172.91,6456.71,1,0
47.327328,134.4,46.4,111333,79,79,170.13,6360.79,1,0
47.297298,135.6,46.43,111784,79,79,171.65,6413.51,1,0
47.327328,136,46.47,111573,79,79,172.15,6436.52,1,0
47.327328,135,46.47,111442,79,79,170.89,6389.19,1,0
47.297298,136.8,46.5,111827,79,79,173.16,6470.27,1,0
47.23724,138.4,46.57,111136,79,79,175.19,6537.63,1,0
47.267269,138,46.63,111803,79,79,174.68,6522.88,1,0
47.357357,133.8,46.63,111324,79,79,169.37,6336.41,1,0
47.267269,135.6,46.67,111776,79,79,171.65,6409.44,1,0
47.357357,136.2,46.67,111720,79,79,172.41,6450.07,1,0
47.207207,138,46.7,111242,79,79,174.68,6514.59,1,0
47.357357,136.8,46.73,111499,79,79,173.16,6478.49,1,0
47.267269,137.2,46.77,111393,79,79,173.67,6485.07,1,0
47.417419,137,46.8,111559,79,79,173.42,6496.19,1,0
47.23724,136.4,46.83,110778,79,79,172.66,6443.16,1,0
47.297298,137.4,46.87,111503,79,79,173.92,6498.65,1,0
47.267269,136.4,46.94,111790,79,79,172.66,6447.26,1,0
47.357357,137.8,46.97,111674,79,79,174.43,6525.84,1,0
47.23724,137.6,47.04,111611,79,79,174.18,6499.84,1,0
47.267269,138.8,47.04,111214,79,79,175.7,6560.7,1,0
47.267269,137,47.04,111483,79,79,173.42,6475.62,1,0
47.327328,137,47.07,111208,79,79,173.42,6483.84,1,0
47.177177,138,47.1,111270,79,79,174.68,6510.45,1,0
47.327328,138.6,47.14,111455,79,79,175.44,6559.57,1,0
47.23724,139.2,47.14,111428,79,79,176.2,6575.42,1,0
47.267269,137.4,47.17,111712,79,79,173.92,6494.52,1,0
47.267269,138.8,47.21,111483,79,79,175.7,6560.7,1,0
47.327328,138.6,47.27,111191,79,79,175.44,6559.57,1,0
47.23724,139.2,47.31,111107,79,79,176.2,6575.42,1,0
47.297298,136.6,47.34,112006,79,79,172.91,6460.81,1,0
47.297298,137.4,47.34,111402,79,79,173.92,6498.65,1,0
47.297298,135.8,47.41,111751,79,79,171.9,6422.97,1,0
47.327328,137.6,47.41,111286,79,79,174.18,6512.24,1,0
47.23724,137.6,47.48,111692,79,79,174.18,6499.84,1,0
47.297298,137,47.48,111655,79,79,173.42,6479.73,1,0
47.23724,134,47.51,111896,79,79,169.62,6329.79,1,0
47.357357,136,47.51,111503,79,79,172.15,6440.6,1,0
47.177177,136.2,47.55,111140,80,80,170.25,6425.53,1,0
47.327328,134.8,47.62,111323,79,79,170.63,6379.72,1,0
47.177177,135.6,47.65,111571,79,79,171.65,6397.23,1,0
47.357357,136.4,47.68,111670,79,79,172.66,6459.54,1,0
47.207207,136.4,47.72,111593,79,79,172.66,6439.06,1,0
47.357357,136.6,47.72,111294,79,79,172.91,6469.01,1,0
47.267269,138.8,47.79,111350,79,79,175.7,6560.7,1,0
47.297298,139.4,47.82,111433,79,79,176.46,6593.24,1,0
47.267269,137.6,47.86,111198,79,79,174.18,6503.98,1,0
47.327328,136,47.89,111485,79,79,172.15,6436.52,1,0
47.23724,135.6,47.89,111577,79,79,171.65,6405.37,1,0
47.267269,137,47.96,111293,79,79,173.42,6475.62,1,0
47.23724,139.4,47.96,111606,79,79,176.46,6584.87,1,0
47.267269,134.6,47.96,111315,79,79,170.38,6362.17,1,0
47.207207,137.2,48.06,111453,79,79,173.67,6476.83,1,0
47.267269,137.2,48.06,111793,79,79,173.67,6485.07,1,0
47.267269,138,48.06,111071,79,79,174.68,6522.88,1,0
47.267269,138.2,48.1,111763,79,79,174.94,6532.34,1,0
47.23724,135.6,48.1,111419,79,79,171.65,6405.37,1,0
47.267269,138,48.17,111346,79,79,174.68,6522.88,1,0
47.297298,138.2,48.24,111551,79,79,174.94,6536.49,1,0
47.177177,139,48.24,111240,79,79,175.95,6557.63,1,0
47.327328,136.8,48.24,111719,79,79,173.16,6474.38,1,0
47.23724,138,48.24,111077,79,79,174.68,6518.74,1,0
47.327328,135.8,48.3,111322,79,79,171.9,6427.05,1,0
47.23724,136.4,48.34,111848,79,79,172.66,6443.16,1,0
47.297298,134.2,48.34,111831,79,79,169.87,6347.3,1,0
47.23724,135.2,48.41,111187,79,79,171.14,6386.47,1,0
47.267269,135.8,48.41,111299,79,79,171.9,6418.9,1,0
47.177177,140.2,48.48,111341,79,79,177.47,6614.24,1,0
47.297298,138.6,48.51,111478,79,79,175.44,6555.41,1,0
47.207207,137.4,48.51,111441,79,79,173.92,6486.27,1,0
47.297298,137.6,48.55,110926,79,79,174.18,6508.11,1,0
47.23724,138.8,48.58,111677,79,79,175.7,6556.53,1,0
47.267269,139.4,48.58,111481,79,79,176.46,6589.06,1,0
47.207207,137,48.62,111228,79,79,173.42,6467.39,1,0
47.267269,134,48.65,111658,79,79,169.62,6333.81,1,0
47.23724,133.4,48.72,110970,79,79,168.86,6301.45,1,0
47.23724,134,48.76,111275,79,79,169.62,6329.79,1,0
47.177177,135.8,48.76,110756,79,79,171.9,6406.66,1,0
47.207207,140.8,48.79,111443,79,79,178.23,6646.77,1,0
47.207207,139,48.79,111357,79,79,175.95,6561.8,1,0
47.207207,140.6,48.79,111263,79,79,177.97,6637.33,1,0
47.23724,134.8,48.86,111019,79,79,170.63,6367.58,1,0
47.177177,134.6,48.9,111665,79,79,170.38,6350.05,1,0
47.267269,135.6,48.97,111341,79,79,171.65,6409.44,1,0
47.207207,139,49,111116,79,79,175.95,6561.8,1,0
47.297298,138.8,49,111344,79,79,175.7,6564.86,1,0
47.207207,137.6,49.04,111497,79,79,174.18,6495.71,1,0
47.297298,139,49.04,111512,79,79,175.95,6574.32,1,0
47.207207,137.8,49.04,111276,79,79,174.43,6505.15,1,0
47.267269,136.8,49.11,111643,79,79,173.16,6466.16,1,0
47.147148,137.2,49.18,110945,79,79,173.67,6468.59,1,0
47.267269,138.2,49.21,111449,79,79,174.94,6532.34,1,0
47.207207,134.2,49.25,111579,79,79,169.87,6335.21,1,0
47.327328,132,49.25,111218,79,79,167.09,6247.21,1,0
